loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,term_months,origination_date,monthly_payment,credit_score_at_origination,dti_ratio,status,days_past_due
LN704705,CUST108518,Personal,3663.32,16.77,24,2021-10-08,180.72,515,0.32,Paid Off,0
LN704706,CUST110506,Personal,6518.14,17.39,6,2021-03-30,1142.12,654,0.26,Current,0
LN704707,CUST102665,Debt Consolidation,29270.39,9.79,24,2023-06-20,1347.84,684,0.25,Paid Off,0
LN704708,CUST108982,Personal,23511.8,8.98,24,2023-02-02,1073.91,756,0.29,Current,0
LN704709,CUST109682,Debt Consolidation,14734.02,15.1,6,2023-05-13,2564.95,554,0.44,Paid Off,0
LN704710,CUST100892,BNPL,1307.31,13.96,60,2022-01-28,30.39,623,0.34,Current,0
LN704711,CUST107517,Personal,12680.9,13.97,36,2022-07-11,433.22,601,0.25,Current,0
LN704712,CUST102391,BNPL,778.29,6.4,36,2023-11-30,23.82,711,0.49,Current,0
LN704713,CUST106369,Debt Consolidation,10967.46,11.19,24,2022-08-10,512.14,694,0.31,Current,0
LN704714,CUST100819,BNPL,267.36,10.36,24,2022-03-16,12.38,718,0.48,Late,69
LN704715,CUST107770,Auto,6020.07,15.06,12,2026-03-30,543.53,617,0.43,Late,61
LN704716,CUST102313,Personal,34947.43,10.68,24,2026-02-02,1623.64,705,0.46,Current,0
LN704717,CUST101046,Debt Consolidation,29679.36,10.92,12,2022-06-22,2622,698,0.43,Paid Off,0
LN704718,CUST108090,Debt Consolidation,3445.25,14.68,48,2021-03-05,95.33,713,0.51,Current,0
LN704719,CUST101025,Personal,3829.26,14.75,48,2024-07-07,106.09,476,0.74,Default,183
LN704720,CUST105350,BNPL,971.18,10.35,12,2023-06-26,85.54,617,0.54,Late,56
LN704721,CUST100319,Auto,34614.12,14.13,24,2024-03-24,1664.05,646,0.28,Current,0
LN704722,CUST107031,Personal,34119.41,13.36,6,2021-08-29,5910.2,541,0.67,Paid Off,0
LN704723,CUST101823,BNPL,591.26,16.19,12,2025-10-06,53.7,666,0.22,Current,0
LN704724,CUST103601,Personal,27885.9,11.24,12,2021-06-14,2467.72,688,0.47,Paid Off,0
LN704725,CUST105057,BNPL,707.01,13.54,36,2023-06-13,24.01,691,0.41,Paid Off,0
LN704726,CUST107053,Auto,29187.86,9.88,24,2025-12-18,1345.26,670,0.13,Current,0
LN704727,CUST101722,Personal,10999.76,12.66,36,2021-02-28,368.83,691,0.42,Current,0
LN704728,CUST100121,BNPL,1236.13,12.73,36,2021-02-22,41.49,602,0.55,Current,0
LN704729,CUST105577,Auto,3908.52,17.2,24,2022-10-29,193.62,539,0.64,Paid Off,0
LN704730,CUST110167,Personal,27663.84,16.18,24,2023-12-31,1356.89,652,0.47,Current,0
LN704731,CUST106698,BNPL,1496.15,12.23,24,2026-01-05,70.59,622,0.42,Current,0
LN704732,CUST100737,Debt Consolidation,7293.77,9.22,48,2023-11-05,182.27,639,0.47,Current,0
LN704733,CUST103010,Personal,20313.32,10.53,48,2022-04-21,520.38,680,0.55,Paid Off,0
LN704734,CUST104909,Personal,10029.54,14.65,36,2025-07-11,345.96,610,0.5,Current,0
LN704735,CUST110067,Personal,28573.08,14.32,24,2022-10-25,1376.2,650,0.57,Current,0
LN704736,CUST108177,Debt Consolidation,24681.87,20.73,6,2026-03-31,4365.92,530,0.4,Current,0
LN704737,CUST103011,Personal,3749.53,9.33,6,2024-11-03,642.04,713,0.35,Late,19
LN704738,CUST102632,Auto,16773.6,14.65,24,2026-03-21,810.51,593,0.52,Current,0
LN704739,CUST106053,Personal,16098.34,9.77,6,2022-10-07,2760.03,716,0.31,Current,0
LN704740,CUST105845,Personal,24773.22,10.97,24,2023-02-21,1154.28,603,0.59,Late,38
LN704741,CUST107301,BNPL,625.23,14.38,36,2021-11-07,21.48,640,0.38,Paid Off,0
LN704742,CUST110820,Debt Consolidation,12827.52,19.55,24,2023-04-09,650.05,548,0.67,Paid Off,0
LN704743,CUST101824,Personal,9406.6,10.15,36,2021-06-12,304.19,641,0.25,Current,0
LN704744,CUST107060,Personal,8713.75,9.44,12,2023-05-10,763.81,736,0.47,Late,35
LN704745,CUST104317,Debt Consolidation,24968.86,12.27,36,2025-03-14,832.55,675,0.59,Current,0
LN704746,CUST100314,Personal,13054.47,14.75,12,2026-03-02,1176.73,624,0.41,Current,0
LN704747,CUST107213,Personal,18681.7,13.59,6,2021-03-18,3238.19,621,0.47,Paid Off,0
LN704748,CUST102803,Auto,24367.9,14.76,24,2024-05-28,1178.74,587,0.36,Late,86
LN704749,CUST101551,Auto,4632.41,10.33,12,2025-03-15,407.97,605,0.49,Paid Off,0
LN704750,CUST107516,BNPL,694.46,17.43,24,2024-07-22,34.48,596,0.59,Current,0
LN704751,CUST103762,BNPL,204.66,13.09,36,2024-07-10,6.9,668,0.49,Current,0
LN704752,CUST108773,Personal,24916.66,7.47,36,2026-04-09,774.72,726,0.32,Current,0
LN704753,CUST109550,Debt Consolidation,31474.25,13.96,6,2024-08-02,5461.35,600,0.39,Paid Off,0
LN704754,CUST110491,Personal,12817.04,13.01,36,2023-02-11,431.92,642,0.25,Paid Off,0
LN704755,CUST106653,BNPL,1053.29,13.22,36,2025-07-29,35.6,675,0.37,Current,0
LN704756,CUST101969,Personal,17870.16,12.84,24,2025-05-10,848.24,655,0.64,Default,224
LN704757,CUST106117,BNPL,332.17,12.16,48,2025-09-26,8.77,629,0.44,Current,0
LN704758,CUST102603,BNPL,1302.99,9.81,12,2025-10-06,114.44,660,0.37,Late,29
LN704759,CUST110978,BNPL,776.93,11.82,60,2024-06-27,17.21,605,0.25,Current,0
LN704760,CUST110617,Auto,20897.18,9.56,12,2022-03-24,1832.92,680,0.25,Paid Off,0
LN704761,CUST100282,BNPL,368.3,15.22,48,2021-02-05,10.29,608,0.41,Paid Off,0
LN704762,CUST108787,Auto,2845.5,13.81,36,2021-04-27,96.99,558,0.51,Current,0
LN704763,CUST110396,Personal,3698.88,11.86,36,2024-08-07,122.61,678,0.51,Late,36
LN704764,CUST104453,Personal,3046.22,13.12,24,2025-02-07,144.99,658,0.36,Late,61
LN704765,CUST107221,BNPL,567.29,10.97,6,2021-07-12,97.6,633,0.5,Current,0
LN704766,CUST105236,Personal,29113.95,7.1,24,2023-03-31,1304.83,781,0.18,Paid Off,0
LN704767,CUST107930,Personal,16702.2,11.58,36,2021-02-04,551.41,620,0.63,Paid Off,0
LN704768,CUST103549,BNPL,1033.75,15.73,24,2023-05-18,50.48,538,0.57,Paid Off,0
LN704769,CUST107547,Personal,33037.17,13.13,24,2023-06-21,1572.67,654,0.32,Paid Off,0
LN704770,CUST101094,Personal,5106.42,8.65,12,2025-02-22,445.74,731,0.24,Current,0
LN704771,CUST105060,Debt Consolidation,21254.21,10.63,24,2023-07-18,986.97,688,0.25,Paid Off,0
LN704772,CUST102701,Auto,33368.85,15.96,6,2025-12-22,5823.21,501,0.5,Paid Off,0
LN704773,CUST106223,Debt Consolidation,2293.78,16.5,60,2024-07-09,56.39,534,0.66,Default,244
LN704774,CUST108883,Personal,13890.17,14.26,12,2024-03-19,1248.86,532,0.21,Current,0
LN704775,CUST106244,Personal,11542.7,13.03,36,2022-08-04,389.09,627,0.55,Paid Off,0
LN704776,CUST102779,BNPL,1406.45,15,60,2022-07-05,33.46,570,0.43,Current,0
LN704777,CUST103799,Auto,18644.94,15.5,6,2023-03-24,3249.48,592,0.46,Paid Off,0
LN704778,CUST107749,Debt Consolidation,25641.34,14.02,6,2021-09-16,4450,620,0.32,Paid Off,0
LN704779,CUST101770,Auto,20694.81,11.12,36,2023-09-21,678.7,681,0.41,Current,0
LN704780,CUST103665,Debt Consolidation,11799.59,13.22,6,2024-10-20,2043.12,592,0.37,Current,0
LN704781,CUST105112,Debt Consolidation,28989.52,14.05,24,2022-11-21,1392.56,675,0.54,Paid Off,0
LN704782,CUST107164,Personal,19372.76,14.19,12,2022-07-09,1741.16,695,0.42,Current,0
LN704783,CUST105907,Personal,26889.5,8.37,6,2025-12-16,4591.62,729,0.23,Current,0
LN704784,CUST105621,Debt Consolidation,27660.65,12.09,12,2026-01-23,2458.78,643,0.35,Late,84
LN704785,CUST104452,Personal,8540.84,7.99,24,2022-09-01,386.24,655,0.48,Late,43
LN704786,CUST107104,Personal,14243.15,11.89,36,2021-03-17,472.33,702,0.35,Paid Off,0
LN704787,CUST105695,BNPL,737.61,13.12,24,2022-09-13,35.11,637,0.42,Paid Off,0
LN704788,CUST101109,BNPL,1300.72,9.62,6,2023-12-23,222.91,681,0.49,Current,0
LN704789,CUST110344,BNPL,574.71,13.63,12,2023-12-30,51.5,579,0.39,Paid Off,0
LN704790,CUST100453,Personal,30818.05,16.92,24,2021-08-06,1522.53,600,0.48,Current,0
LN704791,CUST105725,Personal,11236.55,11.63,36,2024-04-27,371.23,670,0.49,Current,0
LN704792,CUST102354,Personal,5042.8,15.27,36,2025-09-02,175.48,631,0.35,Current,0
LN704793,CUST101686,BNPL,851.24,18.91,12,2025-11-08,78.41,540,0.61,Current,0
LN704794,CUST110802,Auto,32656.8,16.12,48,2023-02-15,927.51,645,0.36,Current,0
LN704795,CUST107648,BNPL,1008.19,13.35,36,2022-10-31,34.14,605,0.3,Current,0
LN704796,CUST102660,Personal,21311.7,10.37,24,2021-10-05,987.07,721,0.47,Paid Off,0
LN704797,CUST101697,Personal,18986.3,11.03,6,2022-05-17,3266.96,627,0.32,Paid Off,0
LN704798,CUST101917,Auto,34691.72,13.47,24,2021-08-08,1656.98,658,0.25,Paid Off,0
LN704799,CUST104517,Personal,1606.27,16.51,6,2024-02-29,280.75,575,0.44,Paid Off,0
LN704800,CUST102072,Personal,16378.66,11.01,12,2021-06-02,1447.65,713,0.28,Current,0
LN704801,CUST106004,Personal,15157.69,18.11,36,2023-04-20,548.82,505,0.43,Late,21
LN704802,CUST104456,Debt Consolidation,23690.89,10.62,12,2023-04-12,2089.64,753,0.33,Paid Off,0
LN704803,CUST109412,Personal,29034.6,9.87,12,2021-05-18,2550.85,726,0.2,Paid Off,0
LN704804,CUST102142,Auto,2232.42,16.86,24,2023-01-08,110.23,492,0.54,Default,192
LN704805,CUST109838,Auto,27539.84,16.35,12,2022-04-12,2503.28,605,0.33,Paid Off,0
LN704806,CUST104563,Personal,34015.8,11.28,24,2025-02-26,1589.83,677,0.38,Current,0
LN704807,CUST105666,Personal,7073.51,13.99,48,2024-04-21,193.26,706,0.22,Late,38
LN704808,CUST102844,BNPL,275.93,13.32,24,2025-05-17,13.16,689,0.51,Current,0
LN704809,CUST104827,Personal,8599.8,16.23,60,2025-08-29,210.18,591,0.54,Current,0
LN704810,CUST104533,Auto,23589.86,17.59,12,2023-07-09,2158.12,500,0.54,Current,0
LN704811,CUST108636,Personal,8029.21,13.3,12,2021-04-20,718.28,606,0.51,Paid Off,0
LN704812,CUST106700,Auto,4813.8,12.2,24,2025-10-01,227.05,688,0.57,Current,0
LN704813,CUST110967,Debt Consolidation,17103.45,12.56,12,2021-04-24,1524.11,633,0.63,Current,0
LN704814,CUST101712,BNPL,1497.54,11.94,24,2023-06-22,70.45,663,0.39,Paid Off,0
LN704815,CUST110698,Personal,12262.84,11,36,2021-05-11,401.47,560,0.38,Current,0
LN704816,CUST106720,Auto,32290.71,17.82,6,2024-09-20,5664.94,595,0.35,Default,114
LN704817,CUST110575,Auto,30323.44,13.29,24,2023-07-07,1445.77,664,0.45,Paid Off,0
LN704818,CUST102275,BNPL,647.23,16.01,6,2023-07-17,112.96,540,0.7,Default,143
LN704819,CUST104489,Debt Consolidation,14304.97,16.34,36,2021-11-24,505.32,549,0.26,Current,0
LN704820,CUST103319,Personal,18954.69,12.41,12,2023-02-21,1687.74,627,0.43,Late,38
LN704821,CUST106114,Personal,26705.17,12.67,48,2022-12-23,712.07,557,0.51,Current,0
LN704822,CUST103640,Auto,6504.82,13.59,36,2024-05-31,221.03,666,0.26,Current,0
LN704823,CUST100756,BNPL,207.69,14.77,12,2022-05-28,18.72,637,0.27,Current,0
LN704824,CUST107871,Personal,30073.57,18.11,24,2022-03-13,1502.99,594,0.62,Current,0
LN704825,CUST101174,Debt Consolidation,24850.56,16.56,48,2026-03-15,711.42,527,0.54,Default,213
LN704826,CUST105240,Personal,13913.02,13.15,6,2024-02-19,2408.58,635,0.36,Current,0
LN704827,CUST106677,BNPL,255.79,17.17,12,2023-12-15,23.35,587,0.22,Late,68
LN704828,CUST102905,Personal,14456.42,16.31,24,2023-11-10,709.97,609,0.39,Paid Off,0
LN704829,CUST110378,Personal,32386.24,15.4,36,2025-03-23,1129.03,635,0.34,Late,74
LN704830,CUST108066,Personal,25530.41,11.78,24,2023-11-24,1199.18,635,0.4,Paid Off,0
LN704831,CUST108278,Auto,25553.99,17.64,36,2024-09-22,919.23,615,0.43,Current,0
LN704832,CUST108646,Personal,16704.04,16.19,24,2022-04-16,819.4,626,0.36,Current,0
LN704833,CUST104615,Debt Consolidation,33079.11,13.67,60,2021-12-17,764.05,609,0.37,Current,0
LN704834,CUST109715,Personal,18042.43,10.57,12,2025-05-04,1591,691,0.47,Late,30
LN704835,CUST110228,BNPL,822.33,16.28,24,2023-12-15,40.37,607,0.21,Current,0
LN704836,CUST106921,Personal,16520.31,18.23,36,2022-10-15,599.16,570,0.5,Default,178
LN704837,CUST105201,Personal,4650.25,13.23,36,2024-10-13,157.2,690,0.47,Current,0
LN704838,CUST110284,Auto,24193.07,16.53,48,2026-02-07,692.22,550,0.69,Default,127
LN704839,CUST104268,Auto,31826.97,14.34,36,2023-01-31,1093.03,517,0.45,Current,0
LN704840,CUST109533,Personal,1931.04,10.09,36,2023-04-14,62.39,692,0.22,Paid Off,0
LN704841,CUST107510,BNPL,929.79,15.75,36,2021-07-11,32.57,614,0.5,Current,0
LN704842,CUST110023,BNPL,459.78,10.32,36,2021-07-04,14.9,640,0.46,Late,25
LN704843,CUST108911,Personal,29539.51,10.76,36,2026-06-14,963.73,611,0.3,Current,0
LN704844,CUST105748,Personal,30989.85,11.13,24,2021-02-07,1446.24,729,0.27,Current,0
LN704845,CUST105241,Personal,12055.3,9.68,36,2026-02-10,387.18,699,0.44,Current,0
LN704846,CUST108955,BNPL,600.28,18.35,24,2023-06-29,30.07,612,0.3,Paid Off,0
LN704847,CUST106511,BNPL,267.8,11.14,36,2022-09-02,8.79,602,0.56,Paid Off,0
LN704848,CUST107556,Personal,5654.41,10.12,48,2021-05-26,143.74,702,0.1,Late,26
LN704849,CUST107185,Personal,19550.89,15.54,24,2023-01-31,952.98,659,0.27,Paid Off,0
LN704850,CUST100840,Personal,32191.59,11.35,12,2023-08-06,2850.4,687,0.37,Paid Off,0
LN704851,CUST105869,Personal,4927.95,9.29,36,2026-06-08,157.37,734,0.32,Late,88
LN704852,CUST106161,Personal,8125.63,7.83,36,2023-09-04,253.99,713,0.41,Current,0
LN704853,CUST101234,Personal,1546.58,12.2,36,2022-05-06,51.52,600,0.31,Default,110
LN704854,CUST105469,Auto,14756.45,10.55,36,2022-03-02,479.97,750,0.45,Late,84
LN704855,CUST110532,Personal,8346.15,13.95,36,2022-08-04,285.05,651,0.22,Late,68
LN704856,CUST105840,Auto,30887.37,9.4,12,2021-12-26,2706.88,708,0.38,Paid Off,0
LN704857,CUST107915,Personal,21324.67,14.2,12,2023-10-15,1916.69,615,0.49,Current,0
LN704858,CUST100001,Debt Consolidation,21567.02,13.64,6,2023-06-24,3738.85,715,0.56,Paid Off,0
LN704859,CUST104246,Debt Consolidation,4553.66,14.5,24,2026-04-22,219.71,574,0.46,Late,16
LN704860,CUST108932,Personal,27029.63,12.66,36,2023-12-23,906.31,603,0.46,Current,0
LN704861,CUST104484,Personal,12254.52,17.45,24,2024-02-28,608.54,601,0.38,Current,0
LN704862,CUST106133,Personal,26329.66,15.83,36,2024-06-26,923.46,566,0.56,Current,0
LN704863,CUST104952,Personal,1997.63,12.21,60,2025-12-31,44.65,638,0.4,Current,0
LN704864,CUST106172,Auto,19729.98,14.49,36,2024-06-07,679.03,680,0.49,Current,0
LN704865,CUST106379,Personal,18899.79,19.86,24,2021-02-25,960.63,520,0.51,Current,0
LN704866,CUST108319,Personal,32876,12.86,48,2024-06-09,879.7,629,0.55,Current,0
LN704867,CUST100495,BNPL,166.84,15.43,36,2022-12-28,5.82,583,0.58,Late,24
LN704868,CUST100154,BNPL,1075.15,9.84,48,2022-01-10,27.19,662,0.37,Current,0
LN704869,CUST102306,Debt Consolidation,27174.23,16.78,24,2024-01-20,1340.68,577,0.46,Default,149
LN704870,CUST104324,BNPL,1127.18,12.21,60,2021-02-20,25.19,629,0.44,Paid Off,0
LN704871,CUST104793,Personal,33964.58,5.87,24,2021-03-07,1503.34,756,0.39,Late,44
LN704872,CUST105768,Personal,11559.79,7.7,12,2024-05-05,1003.97,688,0.36,Paid Off,0
LN704873,CUST108727,Personal,14431.14,14.68,36,2024-07-31,498,668,0.54,Current,0
LN704874,CUST106635,BNPL,959.51,14.95,12,2021-10-30,86.58,581,0.41,Paid Off,0
LN704875,CUST106580,Debt Consolidation,33075.26,9.25,12,2025-06-11,2896.32,651,0.36,Paid Off,0
LN704876,CUST110369,BNPL,1410.87,11.23,60,2022-08-30,30.84,686,0.43,Current,0
LN704877,CUST105757,Personal,7884.04,14.09,24,2024-09-28,378.87,574,0.38,Current,0
LN704878,CUST106524,Debt Consolidation,9341.47,15.08,48,2024-08-21,260.36,621,0.51,Current,0
LN704879,CUST100357,Debt Consolidation,27999.09,14.26,60,2026-05-20,655.27,539,0.57,Current,0
LN704880,CUST109500,Personal,17777.75,17.56,12,2023-06-05,1626.14,599,0.65,Paid Off,0
LN704881,CUST102036,Personal,19285.94,16.51,48,2023-07-14,551.62,570,0.69,Default,135
LN704882,CUST105395,Personal,30793.57,14.48,36,2023-02-27,1059.64,615,0.3,Paid Off,0
LN704883,CUST106771,BNPL,914.21,13.22,12,2021-12-10,81.75,641,0.54,Late,67
LN704884,CUST109277,Personal,21278.64,13.32,60,2021-10-19,487.65,619,0.33,Current,0
LN704885,CUST101150,Personal,7248.17,17.01,6,2024-10-27,1268.66,654,0.63,Current,0
LN704886,CUST102624,Personal,23337.34,10.9,36,2025-04-27,762.93,688,0.3,Current,0
LN704887,CUST108534,Debt Consolidation,11540.23,15.05,36,2023-01-25,400.33,613,0.51,Default,212
LN704888,CUST108695,BNPL,1067.34,14.34,36,2023-06-05,36.66,588,0.3,Paid Off,0
LN704889,CUST108945,BNPL,1420.86,12.14,36,2023-07-18,47.29,657,0.05,Current,0
LN704890,CUST107494,Personal,4143.23,15.31,36,2021-08-02,144.26,715,0.31,Current,0
LN704891,CUST106216,Personal,25863.56,5.8,24,2021-05-27,1143.96,762,0.47,Current,0
LN704892,CUST103372,Debt Consolidation,9500.64,14.99,48,2022-06-03,264.36,585,0.53,Current,0
LN704893,CUST105466,BNPL,153.75,16.26,12,2022-12-12,13.97,496,0.54,Paid Off,0
LN704894,CUST109332,Personal,13403,11.97,60,2024-11-06,297.94,696,0.29,Current,0
LN704895,CUST102875,BNPL,614.98,16.38,24,2022-12-03,30.22,630,0.44,Current,0
LN704896,CUST102747,Personal,18120.59,13.65,24,2025-06-25,867.03,694,0.4,Current,0
LN704897,CUST110468,Auto,10291.44,9.62,36,2021-11-23,330.24,711,0.48,Paid Off,0
LN704898,CUST103443,Personal,3897.23,12.45,12,2026-03-20,347.09,691,0.37,Current,0
LN704899,CUST109523,Personal,10073.04,13.72,24,2025-08-01,482.3,643,0.5,Current,0
LN704900,CUST106068,Personal,20902.08,9.56,12,2021-08-23,1833.35,621,0.41,Paid Off,0
LN704901,CUST101668,Auto,23014.73,12.83,6,2025-06-18,3980.6,620,0.6,Default,230
LN704902,CUST102712,Auto,24204.49,11.2,36,2021-03-01,794.72,733,0.36,Paid Off,0
LN704903,CUST109930,BNPL,1078.77,12.24,24,2025-05-13,50.9,623,0.53,Current,0
LN704904,CUST108631,Personal,21099.02,7.54,48,2021-10-02,510.55,680,0.42,Paid Off,0
LN704905,CUST101524,Auto,20335.29,14.85,12,2024-11-09,1833.99,543,0.52,Paid Off,0
LN704906,CUST109763,Auto,27085.13,17.23,12,2021-02-09,2473.25,597,0.24,Paid Off,0
LN704907,CUST101242,BNPL,669.63,8.7,12,2022-02-12,58.47,800,0.31,Current,0
LN704908,CUST100314,Personal,30116.32,13.89,48,2024-03-12,821.31,624,0.44,Current,0
LN704909,CUST108155,Personal,9942.99,17.39,6,2021-12-09,1742.23,636,0.42,Paid Off,0
LN704910,CUST103536,Auto,1723.05,11.96,36,2022-04-19,57.2,635,0.3,Paid Off,0
LN704911,CUST105393,Personal,16753.54,10.06,6,2022-01-21,2874.76,743,0.25,Current,0
LN704912,CUST110910,Personal,6646.67,14.85,12,2024-10-26,599.45,527,0.57,Default,148
LN704913,CUST105887,Auto,20781.67,10.71,36,2021-03-28,677.51,706,0.41,Paid Off,0
LN704914,CUST100978,Personal,31729.85,15.28,48,2025-02-09,887.58,585,0.53,Current,0
LN704915,CUST105547,BNPL,627.56,13.2,24,2025-09-11,29.89,664,0.29,Current,0
LN704916,CUST108611,Auto,23466.62,7.55,24,2023-10-08,1056.52,799,0.3,Current,0
LN704917,CUST106575,Debt Consolidation,13253.01,16.5,24,2025-07-24,652.08,567,0.48,Current,0
LN704918,CUST110355,Personal,30528.23,12.68,36,2024-06-21,1023.92,616,0.44,Current,0
LN704919,CUST110317,Personal,6416.02,11.96,36,2021-01-26,212.98,609,0.33,Paid Off,0
LN704920,CUST106355,Personal,5329.8,4.82,12,2022-07-15,455.83,788,0.33,Current,0
LN704921,CUST104835,Personal,4931.27,12.88,60,2022-12-15,111.9,571,0.46,Current,0
LN704922,CUST100379,BNPL,708.66,15.14,48,2021-12-11,19.77,548,0.42,Default,163
LN704923,CUST102044,Debt Consolidation,23571.63,8.21,36,2021-08-18,740.93,801,0.24,Current,0
LN704924,CUST104743,Personal,14183.06,9.59,36,2024-11-13,454.92,617,0.32,Current,0
LN704925,CUST103148,Auto,22211.3,12.39,60,2023-12-30,498.47,722,0.43,Current,0
LN704926,CUST107850,Personal,6574.44,16.9,12,2024-04-22,599.31,550,0.57,Current,0
LN704927,CUST104503,Auto,4207.91,14.91,24,2022-01-24,203.85,629,0.37,Default,115
LN704928,CUST109264,BNPL,485.66,8.41,36,2023-07-08,15.31,768,0.29,Paid Off,0
LN704929,CUST103718,Auto,16469.15,12.01,36,2025-09-02,547.09,669,0.55,Current,0
LN704930,CUST103303,Auto,13448.59,15.23,12,2024-12-09,1215.31,607,0.57,Current,0
LN704931,CUST109244,Personal,30442.96,9.4,24,2022-11-03,1396.37,616,0.63,Paid Off,0
LN704932,CUST105300,BNPL,1065.96,10.47,60,2022-09-06,22.9,676,0.33,Current,0
LN704933,CUST101645,Personal,29867.36,14.57,36,2023-01-31,1029.08,612,0.61,Current,0
LN704934,CUST108230,Debt Consolidation,30364.11,15.79,24,2021-03-27,1483.68,560,0.18,Current,0
LN704935,CUST109251,Debt Consolidation,23487.15,9.8,48,2024-02-12,593.44,812,0.52,Current,0
LN704936,CUST106331,Personal,19420.67,10.28,6,2022-08-25,3334.52,722,0.36,Paid Off,0
LN704937,CUST110423,Personal,3833.09,18.43,12,2024-06-22,352.2,560,0.4,Paid Off,0
LN704938,CUST108045,Personal,7603.89,13.63,24,2026-04-03,363.76,655,0.5,Late,45
LN704939,CUST108037,Personal,34096.38,18.72,24,2021-10-02,1714.12,565,0.52,Current,0
LN704940,CUST104538,Personal,12989.91,12.33,24,2021-10-13,613.48,725,0.46,Paid Off,0
LN704941,CUST104545,Debt Consolidation,33379.96,13.03,24,2025-09-02,1587.41,671,0.3,Late,82
LN704942,CUST101011,Auto,13781.06,13.17,24,2025-01-29,656.28,734,0.49,Current,0
LN704943,CUST104079,BNPL,520.88,14.01,24,2023-03-07,25.01,622,0.22,Current,0
LN704944,CUST106626,Personal,20288.14,16.75,12,2021-05-18,1847.97,593,0.35,Late,88
LN704945,CUST100440,BNPL,322.69,15.49,36,2025-11-12,11.26,672,0.31,Current,0
LN704946,CUST106489,Auto,22200.21,7.92,36,2023-05-09,694.85,752,0.29,Paid Off,0
LN704947,CUST108464,Debt Consolidation,1578.76,10.23,24,2025-10-07,73.02,800,0.27,Current,0
LN704948,CUST109819,Auto,14441.45,13.15,6,2022-04-19,2500.06,596,0.5,Late,24
LN704949,CUST105846,Debt Consolidation,2691.34,13.86,24,2024-07-22,129.04,658,0.35,Current,0
LN704950,CUST109484,Debt Consolidation,20404.85,11.57,24,2022-10-08,956.43,782,0.43,Current,0
LN704951,CUST105798,Personal,31725.65,15,48,2022-04-19,882.95,649,0.26,Paid Off,0
LN704952,CUST107980,Personal,2338.43,7.03,6,2021-04-12,397.77,773,0.19,Paid Off,0
LN704953,CUST103657,Auto,17575.94,11.26,36,2021-10-22,577.58,681,0.31,Paid Off,0
LN704954,CUST108391,BNPL,1452.34,4.71,24,2023-12-29,63.53,752,0.38,Current,0
LN704955,CUST108832,Personal,8959.27,9.06,48,2021-11-05,223.21,760,0.32,Current,0
LN704956,CUST106753,Personal,18066.6,18.58,6,2022-08-05,3176.37,509,0.64,Paid Off,0
LN704957,CUST108940,Personal,3898.79,15.25,36,2024-05-04,135.63,617,0.33,Current,0
LN704958,CUST109678,Personal,2270.83,19.91,12,2022-01-02,210.26,595,0.54,Default,120
LN704959,CUST110088,BNPL,711.03,16.25,12,2022-10-31,64.6,624,0.43,Paid Off,0
LN704960,CUST106736,Personal,22133.46,16.28,36,2024-03-23,781.21,551,0.53,Current,0
LN704961,CUST106814,BNPL,1173.64,12.15,6,2025-04-23,202.6,599,0.42,Paid Off,0
