ticket_id,customer_id,ticket_date,category,channel,priority,resolution_hours,resolved,satisfaction_score
TCK518535,CUST104444,2021-12-01,Card Issue,Email,Low,16.9,TRUE,2
TCK518536,CUST105108,2023-08-27,Fraud/Dispute,Phone,High,12.7,TRUE,5
TCK518537,CUST107915,2025-09-21,Login/Access,Email,High,11.2,TRUE,4
TCK518538,CUST105178,2023-11-13,Fraud/Dispute,Phone,Medium,13.9,TRUE,4
TCK518539,CUST100860,2025-05-04,Complaint,Phone,Low,7,TRUE,3
TCK518540,CUST109436,2021-05-16,Loan Inquiry,Phone,Low,26.3,TRUE,2
TCK518541,CUST101650,2022-01-28,Card Issue,Email,Urgent,6.7,TRUE,4
TCK518542,CUST106155,2021-12-23,Card Issue,In-App Chat,Low,13.4,TRUE,4
TCK518543,CUST108868,2021-08-20,Complaint,In-App Chat,Medium,2.8,TRUE,5
TCK518544,CUST103044,2022-06-23,Billing,Email,Medium,13,TRUE,4
TCK518545,CUST110566,2022-05-22,Loan Inquiry,In-App Chat,Low,10.2,FALSE,3
TCK518546,CUST103639,2025-12-02,Billing,In-App Chat,Medium,6.6,TRUE,5
TCK518547,CUST107118,2026-01-04,Loan Inquiry,Email,High,11.4,TRUE,2
TCK518548,CUST109126,2024-10-28,Billing,In-App Chat,Medium,24.4,TRUE,3
TCK518549,CUST101015,2021-07-25,Card Issue,In-App Chat,High,1.9,TRUE,5
TCK518550,CUST106450,2024-08-15,Fraud/Dispute,In-App Chat,Medium,11.8,TRUE,4
TCK518551,CUST105931,2025-06-09,Billing,In-App Chat,Low,5,TRUE,4
TCK518552,CUST109557,2023-05-19,Login/Access,In-App Chat,Medium,29.7,FALSE,1
TCK518553,CUST101355,2025-04-24,Loan Inquiry,Email,High,31.8,TRUE,4
TCK518554,CUST105302,2023-01-13,General,Phone,Low,5,TRUE,5
TCK518555,CUST100688,2024-07-11,Login/Access,In-App Chat,Medium,8,TRUE,5
TCK518556,CUST108760,2024-09-26,General,In-App Chat,Low,16.5,TRUE,3
TCK518557,CUST109983,2021-08-26,Billing,Email,Medium,37.7,TRUE,5
TCK518558,CUST100191,2023-07-27,Complaint,In-App Chat,High,10.6,TRUE,2
TCK518559,CUST102462,2024-09-29,Billing,In-App Chat,Low,24.8,TRUE,5
TCK518560,CUST107479,2022-06-14,Login/Access,In-App Chat,Medium,10,TRUE,5
TCK518561,CUST105441,2022-03-04,Complaint,In-App Chat,Medium,5.1,TRUE,2
TCK518562,CUST104582,2025-04-03,Card Issue,Twitter/X,High,6.5,TRUE,4
TCK518563,CUST103120,2024-01-28,General,Phone,Medium,4.4,TRUE,5
TCK518564,CUST102906,2022-02-13,Login/Access,In-App Chat,Medium,18,TRUE,5
TCK518565,CUST104911,2025-12-25,Login/Access,Email,Medium,7.5,TRUE,3
TCK518566,CUST100293,2026-06-10,Fraud/Dispute,Phone,Low,15.2,TRUE,5
TCK518567,CUST101092,2021-07-22,Billing,In-App Chat,Medium,11.8,TRUE,4
TCK518568,CUST101742,2023-12-01,Card Issue,Phone,Low,7.2,TRUE,5
TCK518569,CUST108955,2025-02-25,Complaint,Phone,High,6.6,TRUE,4
TCK518570,CUST109173,2025-02-19,Card Issue,In-App Chat,Low,13.8,TRUE,4
TCK518571,CUST102440,2026-06-02,Billing,In-App Chat,Low,30.6,TRUE,5
TCK518572,CUST102725,2026-05-30,Fraud/Dispute,In-App Chat,High,2,FALSE,2
TCK518573,CUST100234,2024-02-27,Fraud/Dispute,Email,Medium,11.6,TRUE,4
TCK518574,CUST102865,2021-01-17,Card Issue,Twitter/X,Urgent,6.5,TRUE,4
TCK518575,CUST106425,2025-08-22,Complaint,Email,Low,10,TRUE,5
TCK518576,CUST106112,2026-05-26,Complaint,Phone,Low,23,FALSE,3
TCK518577,CUST110281,2022-11-08,Card Issue,In-App Chat,Low,2.2,TRUE,5
TCK518578,CUST109069,2024-09-04,Loan Inquiry,Email,Medium,28.9,TRUE,4
TCK518579,CUST104940,2022-02-15,Complaint,Phone,Medium,16.2,TRUE,4
TCK518580,CUST106652,2025-01-02,Login/Access,In-App Chat,Low,18.1,TRUE,1
TCK518581,CUST100983,2023-08-31,Loan Inquiry,In-App Chat,Low,6.2,TRUE,3
TCK518582,CUST110642,2025-11-01,General,Phone,Low,16.4,FALSE,1
TCK518583,CUST109670,2025-05-21,Billing,Email,Low,25.5,TRUE,4
TCK518584,CUST104576,2023-07-01,Card Issue,Phone,Low,12.6,TRUE,4
TCK518585,CUST108237,2024-07-31,Fraud/Dispute,In-App Chat,Low,14.4,TRUE,3
TCK518586,CUST109345,2022-02-07,Billing,Email,High,7.4,TRUE,5
TCK518587,CUST108858,2024-06-06,Complaint,Email,Medium,12.6,TRUE,2
TCK518588,CUST101440,2023-07-15,Billing,In-App Chat,Low,5.5,FALSE,5
TCK518589,CUST106582,2022-02-25,Billing,Email,Medium,8.6,TRUE,4
TCK518590,CUST109279,2026-05-05,Card Issue,Email,Urgent,6.1,TRUE,1
TCK518591,CUST105037,2025-02-23,Card Issue,Phone,Medium,6.5,TRUE,3
TCK518592,CUST106384,2023-04-01,General,Email,Medium,11.1,TRUE,5
TCK518593,CUST107656,2023-06-15,Login/Access,Email,Medium,24.1,TRUE,5
TCK518594,CUST103048,2022-04-14,General,In-App Chat,Medium,24.7,TRUE,4
TCK518595,CUST109456,2023-09-07,Loan Inquiry,Phone,Low,9.8,TRUE,4
TCK518596,CUST105396,2026-05-09,Billing,Email,High,17.4,TRUE,4
TCK518597,CUST107621,2024-06-14,Billing,Email,High,11.8,TRUE,5
TCK518598,CUST106987,2024-03-06,Fraud/Dispute,Email,Medium,13.1,TRUE,5
TCK518599,CUST110266,2023-05-04,Loan Inquiry,Phone,Urgent,9.5,TRUE,5
TCK518600,CUST101526,2024-09-06,General,Email,High,5.4,TRUE,3
TCK518601,CUST104270,2022-03-13,Loan Inquiry,In-App Chat,High,7.7,TRUE,5
TCK518602,CUST107053,2026-05-14,Complaint,Email,High,10.8,TRUE,3
TCK518603,CUST105855,2025-03-27,Login/Access,In-App Chat,Medium,12.8,TRUE,5
TCK518604,CUST103278,2021-03-04,Complaint,In-App Chat,Medium,7.2,TRUE,3
TCK518605,CUST109308,2023-05-06,Complaint,In-App Chat,High,6,TRUE,4
TCK518606,CUST101842,2025-07-29,Fraud/Dispute,In-App Chat,Low,7.1,FALSE,1
TCK518607,CUST107084,2024-09-11,Login/Access,In-App Chat,Medium,3.1,TRUE,4
TCK518608,CUST100082,2024-06-29,Fraud/Dispute,Email,High,24.4,TRUE,4
TCK518609,CUST108787,2026-03-16,Billing,In-App Chat,Medium,2.8,TRUE,4
TCK518610,CUST106073,2022-04-13,Complaint,Phone,High,12.3,TRUE,4
TCK518611,CUST101262,2024-12-01,General,In-App Chat,Low,11.5,TRUE,1
TCK518612,CUST106943,2023-12-30,Billing,In-App Chat,Low,4.6,TRUE,5
TCK518613,CUST106082,2023-07-22,Loan Inquiry,In-App Chat,High,18.3,TRUE,3
TCK518614,CUST100105,2022-05-21,Card Issue,Phone,Medium,9.5,TRUE,5
TCK518615,CUST109216,2024-04-04,Complaint,Email,Low,13.9,TRUE,5
TCK518616,CUST109811,2024-01-01,Loan Inquiry,Email,Low,23.7,TRUE,1
TCK518617,CUST103769,2022-09-27,General,In-App Chat,Medium,1.8,FALSE,1
TCK518618,CUST110240,2022-05-30,Loan Inquiry,In-App Chat,Medium,4.2,TRUE,4
TCK518619,CUST106073,2024-06-05,Billing,In-App Chat,Medium,17.8,TRUE,4
TCK518620,CUST106563,2021-02-10,General,In-App Chat,Low,3.1,FALSE,3
TCK518621,CUST105493,2023-03-26,Login/Access,Phone,Medium,17.3,TRUE,5
TCK518622,CUST106215,2021-07-11,Billing,Phone,Medium,13.9,TRUE,5
TCK518623,CUST103740,2024-06-15,General,In-App Chat,High,3.3,TRUE,5
TCK518624,CUST102512,2023-11-09,Card Issue,Twitter/X,Low,6.8,TRUE,4
TCK518625,CUST108422,2024-04-10,Complaint,Phone,Medium,4.6,TRUE,5
TCK518626,CUST108803,2021-03-25,Login/Access,Email,Low,10.1,TRUE,1
TCK518627,CUST104621,2023-09-04,Loan Inquiry,In-App Chat,High,9.3,TRUE,4
TCK518628,CUST103476,2023-12-24,Billing,In-App Chat,Low,13.3,TRUE,4
TCK518629,CUST107658,2026-04-27,Fraud/Dispute,In-App Chat,Low,11.2,TRUE,5
TCK518630,CUST102634,2025-05-10,Fraud/Dispute,Phone,Medium,4.7,TRUE,4
TCK518631,CUST103530,2025-08-06,Billing,In-App Chat,Medium,4.9,TRUE,4
TCK518632,CUST107741,2023-06-24,Billing,Email,Low,10.3,TRUE,5
TCK518633,CUST105878,2022-11-14,Complaint,Twitter/X,Low,26.5,TRUE,1
TCK518634,CUST110608,2021-09-19,Loan Inquiry,In-App Chat,Medium,9.1,TRUE,1
TCK518635,CUST107405,2022-03-29,Billing,Email,High,4.3,FALSE,5
TCK518636,CUST109922,2022-05-02,Card Issue,In-App Chat,Medium,6.3,TRUE,3
TCK518637,CUST105453,2026-02-03,Complaint,Email,High,2.7,TRUE,5
TCK518638,CUST106287,2025-04-18,Billing,Phone,High,10,TRUE,5
TCK518639,CUST105425,2021-10-21,Loan Inquiry,Phone,Urgent,9.2,FALSE,5
TCK518640,CUST104644,2023-04-01,Complaint,In-App Chat,High,3.6,TRUE,2
TCK518641,CUST108597,2022-07-01,Loan Inquiry,Twitter/X,High,3.3,TRUE,4
TCK518642,CUST105595,2026-04-20,Card Issue,Twitter/X,High,18.6,TRUE,5
TCK518643,CUST108480,2026-06-19,Complaint,In-App Chat,High,1,TRUE,4
TCK518644,CUST110188,2023-09-15,Card Issue,Twitter/X,Medium,15.7,TRUE,3
TCK518645,CUST106317,2023-08-11,Fraud/Dispute,Email,Low,6.9,TRUE,4
TCK518646,CUST105788,2025-06-07,General,Email,Urgent,16.6,TRUE,4
TCK518647,CUST108724,2025-12-20,Billing,In-App Chat,Medium,32.9,TRUE,5
TCK518648,CUST106141,2024-02-16,Fraud/Dispute,Email,Low,7.3,TRUE,5
TCK518649,CUST107343,2024-03-07,Loan Inquiry,Phone,Medium,5.4,TRUE,5
TCK518650,CUST106350,2022-03-29,Loan Inquiry,In-App Chat,Medium,11,TRUE,4
TCK518651,CUST104097,2024-03-13,Billing,Email,Medium,4.8,TRUE,5
TCK518652,CUST106117,2022-07-21,Card Issue,Phone,Low,38.5,TRUE,5
TCK518653,CUST109567,2021-09-08,Card Issue,In-App Chat,High,2.4,TRUE,5
TCK518654,CUST103188,2026-04-03,Fraud/Dispute,Email,Medium,7.3,TRUE,1
TCK518655,CUST108591,2021-02-28,Login/Access,Email,Low,12.8,TRUE,3
TCK518656,CUST104743,2022-07-19,Complaint,In-App Chat,Medium,3.2,TRUE,3
TCK518657,CUST109678,2022-03-11,Complaint,In-App Chat,Medium,28.5,TRUE,5
TCK518658,CUST102238,2022-09-09,Login/Access,In-App Chat,Low,13.9,TRUE,2
TCK518659,CUST108930,2024-09-27,General,In-App Chat,High,16.1,TRUE,2
TCK518660,CUST104152,2026-04-23,Billing,In-App Chat,Medium,17.8,TRUE,4
TCK518661,CUST106295,2026-04-01,Complaint,Phone,Low,0.8,TRUE,4
TCK518662,CUST101319,2022-06-04,Complaint,In-App Chat,Low,27.6,TRUE,5
TCK518663,CUST102122,2025-09-24,Complaint,In-App Chat,Urgent,16.6,TRUE,2
TCK518664,CUST110168,2024-08-11,General,Email,Medium,23.7,TRUE,2
TCK518665,CUST104878,2021-11-30,Login/Access,In-App Chat,High,8,TRUE,4
TCK518666,CUST104347,2025-08-10,Billing,In-App Chat,High,38.4,TRUE,4
TCK518667,CUST103046,2023-11-07,General,In-App Chat,Low,24.6,TRUE,4
TCK518668,CUST104826,2026-05-24,Complaint,In-App Chat,Medium,1.2,TRUE,5
TCK518669,CUST107214,2025-03-25,General,Email,Low,23.1,TRUE,5
TCK518670,CUST104474,2022-09-30,Billing,Email,Urgent,6.7,FALSE,1
TCK518671,CUST102059,2023-07-15,General,In-App Chat,Medium,4.1,FALSE,1
TCK518672,CUST108791,2022-09-19,Login/Access,Email,Low,12.1,TRUE,4
TCK518673,CUST104352,2022-02-02,Login/Access,In-App Chat,High,18,TRUE,4
TCK518674,CUST110324,2026-05-27,Loan Inquiry,In-App Chat,Medium,24.1,TRUE,5
TCK518675,CUST105155,2024-02-03,General,Phone,Low,22.7,TRUE,2
TCK518676,CUST109658,2026-04-27,Billing,Email,Medium,14.6,TRUE,5
TCK518677,CUST101165,2026-04-20,Card Issue,Email,Low,3.1,TRUE,4
TCK518678,CUST106294,2022-01-23,Billing,Email,Medium,24.2,TRUE,5
TCK518679,CUST100782,2022-12-14,General,In-App Chat,Low,34.9,TRUE,4
TCK518680,CUST102955,2023-01-04,Login/Access,In-App Chat,Low,7.4,TRUE,2
TCK518681,CUST106475,2024-06-17,Loan Inquiry,Email,Medium,22.4,TRUE,4
TCK518682,CUST107155,2024-12-25,Card Issue,In-App Chat,High,13.7,TRUE,5
TCK518683,CUST103609,2024-06-30,Card Issue,In-App Chat,Low,11,TRUE,4
TCK518684,CUST108847,2023-08-07,Loan Inquiry,In-App Chat,Urgent,12.7,TRUE,4
TCK518685,CUST110168,2023-01-08,Login/Access,In-App Chat,Low,11.1,TRUE,3
TCK518686,CUST104923,2025-02-13,Billing,In-App Chat,Low,4.8,TRUE,5
TCK518687,CUST104026,2024-05-25,Card Issue,In-App Chat,High,0.7,TRUE,3
TCK518688,CUST105120,2025-10-12,Card Issue,In-App Chat,Urgent,8.9,TRUE,4
TCK518689,CUST107958,2025-07-23,Card Issue,In-App Chat,Low,14.8,TRUE,2
TCK518690,CUST106184,2022-11-23,Billing,Phone,Medium,3.1,TRUE,3
TCK518691,CUST104325,2022-08-17,Fraud/Dispute,Email,Medium,5.4,TRUE,4
TCK518692,CUST107249,2026-05-06,Login/Access,Twitter/X,High,29.6,TRUE,4
TCK518693,CUST108250,2023-08-25,General,In-App Chat,Low,16.6,TRUE,5
TCK518694,CUST101526,2025-12-24,Fraud/Dispute,In-App Chat,High,1.9,TRUE,4
TCK518695,CUST108110,2021-08-01,Card Issue,In-App Chat,Medium,13.3,TRUE,3
TCK518696,CUST103614,2021-11-09,Billing,In-App Chat,Urgent,6.5,TRUE,4
TCK518697,CUST105159,2024-11-18,Login/Access,Email,Low,24.2,TRUE,5
TCK518698,CUST107771,2024-10-23,Billing,In-App Chat,Low,12.1,TRUE,5
TCK518699,CUST102468,2022-07-17,Login/Access,Email,High,16.9,TRUE,5
TCK518700,CUST108148,2022-03-27,Billing,In-App Chat,Medium,10.8,TRUE,5
TCK518701,CUST105997,2024-02-01,Billing,Phone,High,3.2,TRUE,5
TCK518702,CUST101146,2023-07-16,Billing,In-App Chat,Low,13.2,TRUE,5
TCK518703,CUST109424,2023-05-15,Login/Access,In-App Chat,Low,17,TRUE,2
TCK518704,CUST106841,2022-06-26,Fraud/Dispute,In-App Chat,Medium,8.7,FALSE,3
TCK518705,CUST100922,2025-01-26,General,Phone,Medium,12.9,TRUE,2
TCK518706,CUST108285,2025-11-11,General,In-App Chat,Medium,8.3,TRUE,3
TCK518707,CUST101894,2022-07-17,Card Issue,Twitter/X,Medium,2.9,TRUE,4
TCK518708,CUST104883,2024-08-09,Loan Inquiry,Email,Medium,1.8,TRUE,3
TCK518709,CUST106102,2026-02-25,Billing,In-App Chat,High,5.2,FALSE,1
TCK518710,CUST102959,2025-12-31,Complaint,In-App Chat,High,2.5,TRUE,4
TCK518711,CUST107471,2024-11-08,General,In-App Chat,Medium,4.9,TRUE,4
TCK518712,CUST100599,2023-04-04,Fraud/Dispute,Email,Medium,9.1,TRUE,4
TCK518713,CUST100568,2024-08-27,Billing,Twitter/X,Low,10.6,TRUE,1
TCK518714,CUST107990,2026-04-08,Complaint,Phone,Medium,47.5,TRUE,4
TCK518715,CUST105520,2023-05-26,Complaint,Email,Medium,25.9,TRUE,4
TCK518716,CUST110496,2025-12-29,Card Issue,In-App Chat,Medium,11.2,TRUE,5
TCK518717,CUST102926,2021-07-30,Card Issue,Email,Low,16.5,TRUE,4
TCK518718,CUST109896,2023-07-24,Fraud/Dispute,In-App Chat,Medium,11.9,TRUE,3
TCK518719,CUST101231,2021-12-16,General,Twitter/X,Medium,11.6,FALSE,1
TCK518720,CUST102599,2024-10-10,Complaint,In-App Chat,Low,1,TRUE,3
TCK518721,CUST105456,2022-07-10,Card Issue,In-App Chat,Low,16.3,TRUE,5
TCK518722,CUST107312,2025-04-18,Complaint,Phone,Medium,11.2,TRUE,3
TCK518723,CUST101524,2021-05-05,Complaint,Email,Medium,6.9,TRUE,5
TCK518724,CUST105286,2023-08-28,General,Phone,Low,16.4,TRUE,5
TCK518725,CUST103112,2024-07-14,Fraud/Dispute,Email,Low,26.4,TRUE,5
TCK518726,CUST102447,2024-09-25,Login/Access,In-App Chat,Medium,13.8,TRUE,5
TCK518727,CUST104180,2021-03-24,General,Phone,Low,13.6,FALSE,3
TCK518728,CUST100594,2023-01-30,Fraud/Dispute,Phone,Low,6.3,TRUE,4
TCK518729,CUST107409,2023-06-13,Loan Inquiry,In-App Chat,High,2.8,TRUE,4
TCK518730,CUST101746,2022-11-17,Card Issue,Email,Medium,9.5,TRUE,1
TCK518731,CUST102261,2025-08-05,Login/Access,In-App Chat,Medium,6,TRUE,5
TCK518732,CUST110075,2023-06-26,Loan Inquiry,In-App Chat,Medium,3.5,TRUE,5
TCK518733,CUST109095,2021-09-20,Billing,Email,Low,19.7,TRUE,4
TCK518734,CUST101090,2023-07-07,Fraud/Dispute,Twitter/X,Low,12.6,TRUE,4
TCK518735,CUST106990,2025-11-28,Login/Access,In-App Chat,Urgent,10.2,TRUE,5
TCK518736,CUST109205,2023-11-13,Loan Inquiry,Phone,Low,9.1,TRUE,1
TCK518737,CUST102477,2023-03-10,Card Issue,Phone,Low,12.9,TRUE,3
TCK518738,CUST109990,2024-11-22,Card Issue,Twitter/X,High,12.2,TRUE,5
TCK518739,CUST106815,2024-07-29,Billing,In-App Chat,Low,2,FALSE,3
TCK518740,CUST102589,2022-11-18,Card Issue,In-App Chat,High,14.8,TRUE,4
TCK518741,CUST106625,2024-05-01,Card Issue,In-App Chat,Low,10.3,TRUE,3
TCK518742,CUST108394,2021-07-20,Billing,In-App Chat,High,10.2,TRUE,4
TCK518743,CUST104158,2023-02-12,Card Issue,Phone,High,24.4,TRUE,2
TCK518744,CUST104528,2022-11-01,General,Phone,Medium,10.7,FALSE,3
TCK518745,CUST106893,2023-05-23,General,In-App Chat,High,14.7,TRUE,4
TCK518746,CUST106800,2026-06-06,Card Issue,In-App Chat,Low,12.1,TRUE,5
TCK518747,CUST103105,2021-11-21,Loan Inquiry,In-App Chat,Medium,4.7,FALSE,3
TCK518748,CUST102376,2022-08-13,Complaint,Email,Low,5.7,TRUE,5
TCK518749,CUST110267,2026-05-17,Loan Inquiry,In-App Chat,High,13.7,TRUE,4
TCK518750,CUST107243,2025-09-22,Billing,Phone,High,9.9,FALSE,1
TCK518751,CUST101658,2022-05-17,Card Issue,Twitter/X,Medium,12.8,TRUE,3
TCK518752,CUST104577,2022-08-14,Login/Access,In-App Chat,Medium,13.5,TRUE,5
TCK518753,CUST100676,2023-03-22,Card Issue,In-App Chat,High,11.5,TRUE,3
TCK518754,CUST109196,2024-06-16,General,Email,Medium,3.2,TRUE,4
TCK518755,CUST103398,2021-09-18,Complaint,Phone,Medium,13.5,TRUE,1
TCK518756,CUST103958,2021-06-28,General,In-App Chat,Medium,27,TRUE,2
TCK518757,CUST101736,2021-05-30,Billing,Email,Medium,10.6,TRUE,5
TCK518758,CUST110436,2025-12-24,Complaint,In-App Chat,Medium,0.6,TRUE,3
TCK518759,CUST103238,2021-02-16,Loan Inquiry,Email,Low,12.4,TRUE,4
TCK518760,CUST100796,2026-01-23,Complaint,In-App Chat,Low,16.5,TRUE,4
TCK518761,CUST100317,2023-04-07,Billing,In-App Chat,Low,31.6,TRUE,4
TCK518762,CUST105794,2023-01-02,Login/Access,In-App Chat,Medium,16.3,TRUE,4
TCK518763,CUST100193,2021-03-07,Login/Access,In-App Chat,Low,4.2,TRUE,5
TCK518764,CUST109927,2021-01-10,General,Phone,Low,12.2,FALSE,2
TCK518765,CUST104185,2023-08-17,Complaint,In-App Chat,Low,8.5,TRUE,4
TCK518766,CUST102717,2024-03-02,Card Issue,In-App Chat,High,5.9,TRUE,4
TCK518767,CUST110858,2024-09-03,Billing,In-App Chat,High,2.8,TRUE,4
TCK518768,CUST103735,2025-10-21,Fraud/Dispute,In-App Chat,Medium,8.4,TRUE,4
TCK518769,CUST105225,2022-06-16,Complaint,Twitter/X,Low,6.7,TRUE,4
TCK518770,CUST102664,2022-11-14,Login/Access,Email,Urgent,8.9,TRUE,2
TCK518771,CUST106548,2021-05-26,Login/Access,In-App Chat,Medium,20.3,TRUE,3
TCK518772,CUST102245,2023-02-08,General,Email,Medium,5.4,FALSE,2
TCK518773,CUST105566,2024-02-12,Login/Access,In-App Chat,Low,13.3,TRUE,5
TCK518774,CUST106631,2026-05-18,Loan Inquiry,Email,High,9.8,TRUE,4
TCK518775,CUST101672,2025-02-06,Card Issue,Email,Low,29.4,TRUE,3
TCK518776,CUST101131,2023-05-18,Billing,Twitter/X,High,3,TRUE,2
TCK518777,CUST108965,2024-02-02,Billing,Email,Medium,7.3,TRUE,5
TCK518778,CUST104610,2025-03-10,Billing,Twitter/X,Low,9.5,TRUE,5
TCK518779,CUST106896,2021-03-29,Card Issue,Email,Medium,16.7,TRUE,5
TCK518780,CUST104315,2021-10-19,General,Phone,Low,5,TRUE,5
TCK518781,CUST104247,2025-07-26,Complaint,In-App Chat,High,16.4,TRUE,5
TCK518782,CUST110267,2025-02-12,Complaint,Phone,Low,12,TRUE,5
TCK518783,CUST109455,2023-03-05,Card Issue,In-App Chat,Low,14.2,TRUE,5
TCK518784,CUST108926,2026-05-30,Fraud/Dispute,In-App Chat,Low,11.8,TRUE,5
TCK518785,CUST106338,2021-05-24,Card Issue,In-App Chat,Low,9.7,FALSE,1
TCK518786,CUST104714,2022-08-27,Loan Inquiry,Email,Medium,8.2,TRUE,2
TCK518787,CUST104779,2025-06-13,Billing,In-App Chat,High,4.8,TRUE,4
TCK518788,CUST107495,2021-02-21,General,In-App Chat,Medium,5.1,TRUE,5
TCK518789,CUST103269,2025-11-20,Login/Access,In-App Chat,Medium,8.9,TRUE,4
TCK518790,CUST105637,2023-01-20,Loan Inquiry,In-App Chat,Low,5.2,TRUE,5
TCK518791,CUST101145,2024-08-27,Billing,In-App Chat,Medium,11.5,TRUE,3
TCK518792,CUST105313,2024-02-15,Billing,In-App Chat,High,5.1,TRUE,5
TCK518793,CUST107846,2026-05-14,Card Issue,Phone,Urgent,4.8,TRUE,4
TCK518794,CUST102730,2024-08-26,Loan Inquiry,Email,Medium,8.6,TRUE,4
TCK518795,CUST108509,2023-06-15,Login/Access,In-App Chat,Low,6.4,TRUE,3
TCK518796,CUST109000,2024-06-16,Fraud/Dispute,Twitter/X,High,31,TRUE,3
TCK518797,CUST105767,2026-02-01,Login/Access,Twitter/X,Urgent,2.5,TRUE,1
TCK518798,CUST107536,2023-03-17,General,In-App Chat,Medium,1.3,TRUE,4
TCK518799,CUST107685,2022-02-14,Billing,Phone,Medium,12.5,TRUE,2
TCK518800,CUST106955,2024-05-17,Card Issue,Email,Medium,32.2,TRUE,5
TCK518801,CUST108212,2024-07-27,Billing,Twitter/X,Low,34.1,TRUE,5
TCK518802,CUST108253,2024-07-21,Card Issue,Phone,Low,22.1,TRUE,4
TCK518803,CUST109597,2022-11-24,Card Issue,In-App Chat,Urgent,7.6,TRUE,4
TCK518804,CUST102765,2021-01-21,Loan Inquiry,Phone,Medium,30.3,TRUE,5
TCK518805,CUST103675,2021-01-12,Card Issue,In-App Chat,Medium,7.9,TRUE,3
TCK518806,CUST104652,2025-06-03,Login/Access,Phone,Medium,11.7,TRUE,4
TCK518807,CUST102302,2023-05-23,Card Issue,Phone,Low,6.5,FALSE,2
TCK518808,CUST106205,2025-02-05,General,In-App Chat,Medium,9.2,TRUE,5
TCK518809,CUST101759,2023-07-11,Complaint,In-App Chat,Low,5.7,FALSE,2
TCK518810,CUST104634,2025-11-16,General,Email,Medium,10.4,TRUE,5
TCK518811,CUST105838,2021-01-04,Card Issue,Twitter/X,High,14.7,FALSE,2
TCK518812,CUST101174,2022-10-14,Billing,Twitter/X,Urgent,13.6,TRUE,5
TCK518813,CUST102330,2025-08-04,Complaint,In-App Chat,High,5.8,TRUE,4
TCK518814,CUST106934,2021-08-12,Card Issue,Phone,Urgent,19.8,TRUE,5
TCK518815,CUST110886,2024-08-11,Loan Inquiry,In-App Chat,Medium,0.7,TRUE,4
TCK518816,CUST109657,2026-02-23,Login/Access,In-App Chat,Medium,25.8,TRUE,4
TCK518817,CUST102908,2021-01-06,Login/Access,Phone,Urgent,11.3,TRUE,4
TCK518818,CUST108886,2024-05-31,Complaint,In-App Chat,Urgent,4,TRUE,2
TCK518819,CUST101250,2021-05-20,Billing,Twitter/X,Medium,20.7,TRUE,5
TCK518820,CUST103713,2021-12-06,Complaint,Email,High,2.9,TRUE,3
TCK518821,CUST102796,2021-02-05,General,Email,Medium,2.7,TRUE,4
TCK518822,CUST103345,2022-11-25,Login/Access,Email,Low,3.4,TRUE,1
TCK518823,CUST103841,2021-09-23,General,Email,High,9.2,TRUE,4
TCK518824,CUST108556,2026-05-21,Complaint,Phone,Low,14.9,TRUE,3
TCK518825,CUST106631,2022-01-03,General,In-App Chat,Urgent,3.5,TRUE,5
TCK518826,CUST106025,2023-09-09,Card Issue,In-App Chat,Low,12.5,TRUE,1
TCK518827,CUST104354,2022-07-06,Card Issue,In-App Chat,Low,3,TRUE,4
TCK518828,CUST100969,2026-01-28,Billing,In-App Chat,Medium,23.3,TRUE,4
TCK518829,CUST103050,2022-08-22,General,Email,Medium,9.4,TRUE,3
TCK518830,CUST100233,2023-09-23,Loan Inquiry,Phone,Low,7.6,TRUE,3
TCK518831,CUST104618,2023-08-14,Loan Inquiry,Email,Medium,11.3,TRUE,4
TCK518832,CUST100832,2021-01-08,Login/Access,In-App Chat,Low,2.1,TRUE,3
TCK518833,CUST105242,2023-09-02,General,In-App Chat,Urgent,7.8,TRUE,4
TCK518834,CUST106494,2023-09-14,Loan Inquiry,Phone,Medium,28.3,TRUE,5
TCK518835,CUST108923,2026-02-16,Card Issue,In-App Chat,High,19.3,TRUE,4
TCK518836,CUST102981,2025-02-15,Loan Inquiry,In-App Chat,Medium,9.2,TRUE,5
TCK518837,CUST104844,2021-11-04,Billing,In-App Chat,Medium,9,TRUE,2
TCK518838,CUST106390,2023-07-23,General,In-App Chat,Low,4,TRUE,4
TCK518839,CUST103142,2025-04-03,Login/Access,In-App Chat,Medium,5.7,TRUE,2
TCK518840,CUST105865,2025-12-21,General,Phone,High,11.8,TRUE,5
TCK518841,CUST106164,2024-05-14,Loan Inquiry,In-App Chat,Low,6.3,FALSE,1
TCK518842,CUST104877,2025-05-19,Billing,Email,High,13.1,TRUE,4
TCK518843,CUST110906,2024-04-06,Complaint,In-App Chat,Low,6.4,TRUE,3
TCK518844,CUST110909,2024-11-05,Card Issue,Email,Low,2,TRUE,4
TCK518845,CUST101963,2026-03-01,Card Issue,Email,Urgent,8.6,TRUE,5
TCK518846,CUST104650,2024-09-24,Billing,In-App Chat,Urgent,13.1,TRUE,3
TCK518847,CUST109903,2026-05-28,Complaint,Phone,Medium,4.2,TRUE,2
TCK518848,CUST110529,2025-12-02,Complaint,In-App Chat,High,7.7,TRUE,5
TCK518849,CUST102701,2025-09-06,General,In-App Chat,Medium,1.2,TRUE,2
